onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy
1.51090531	0	Experimental	./Sounds/GARGLING.wav	5.2937301	5.9947301	1
10.29392031	0	Control	./Sounds/clock_CTRL.wav	12.1936301	12.8726301	1
17.22529661	0	Experimental	./Sounds/footsteps.wav	19.3242758	20.2062758	0
24.33358521	0	Experimental	./Sounds/piano.wav	26.241567	26.916567	1
31.25834071	0	Control	./Sounds/BURP_CTRL.wav	32.7167649	33.3337649	1
37.74085571	0	Control	./Sounds/Motorcyc_CTRL.wav	42.1906648	42.9206648	1
47.19895601	0	Experimental	./Sounds/HARP.wav	49.5984279	50.2384279	1
54.59994381	0	Control	./Sounds/footsteps_CTRL.wav	56.2086944	56.9036944	1
61.21634451	0	Control	./Sounds/Ocean_CTRL.wav	67.9955743	68.6675743	1
73.01553111	0	Experimental	./Sounds/guitar.wav	74.9257514	75.4727514	1
79.93418931	0	Control	./Sounds/BOWLING_CTRL.wav	86.0415551	86.9045551	1
91.06719581	0	Control	./Sounds/TRUMPET_CTRL.wav	93.453416	94.158416	1
98.46688151	0	Experimental	./Sounds/helicopter.wav	100.6754234	101.3084234	0
105.6827887	0	Control	./Sounds/gong_CTRL.wav	107.3777552	108.1377552	1
112.3774536	0	Control	./Sounds/monkey_CTRL.wav	114.5772714	115.1622714	1
119.5776515	0	Experimental	./Sounds/Ocean.wav	126.4721401	127.2061401	0
131.484956	0	Control	./Sounds/SCREAM_CTRL.wav	132.9895049	133.8625049	1
137.9842997	0	Control	./Sounds/Flute_CTRL.wav	142.7638149	143.4228149	1
147.7442733	0	Experimental	./Sounds/SHEEP.wav	149.9834036	150.4714036	1
155.000578	0	Control	./Sounds/VIOLIN_CTRL.wav	160.263355	161.049355	1
165.2929327	0	Control	./Sounds/TELEPHON_CTRL.wav	167.7886157	168.4316157	1
172.8097104	0	Experimental	./Sounds/DUCK.wav	176.5045903	177.5265903	0
181.5173554	0	Control	./Sounds/Clapping_CTRL.wav	184.8056689	185.5106689	1
189.8167937	0	Control	./Sounds/DONKEY_CTRL.wav	193.3924797	194.1524797	1
198.4079498	0	Experimental	./Sounds/Toilet.wav	203.6922134	204.2252134	1
208.7000294	0	Control	./Sounds/DUCK_CTRL.wav	212.8077832	213.5217832	1
217.8177398	0	Control	./Sounds/HARP_CTRL.wav	220.9238124	221.6478124	1
225.9342376	0	Experimental	./Sounds/DOORBELL.wav	228.939421	229.620421	1
233.9486601	0	Control	./Sounds/Wolf_CTRL.wav	238.8597527	239.5997527	1
243.8824631	0	Control	./Sounds/helicopter_CTRL.wav	245.5903298	246.1523298	1
250.6015643	0	Experimental	./Sounds/whip.wav	253.0084257	254.0924257	1
258.002581	0	Control	./Sounds/OWL_CTRL.wav	260.910974	261.579974	1
265.9111154	0	Experimental	./Sounds/tambourine.wav	267.7108603	268.2058603	0
272.7255393	0	Control	./Sounds/Woodpckr_CTRL.wav	275.3237185	276.0997185	1
280.332547	0	Control	./Sounds/SNEEZE_CTRL.wav	282.1400354	282.7440354	1
287.1349711	0	Experimental	./Sounds/Airplane.wav	291.8510606	292.3680606	0
296.8765296	0	Control	./Sounds/turkey_CTRL.wav	298.5740224	299.2010224	1
303.5883895	0	Control	./Sounds/Baskball_CTRL.wav	307.025439	307.749439	1
312.0326123	0	Experimental	./Sounds/Wolf.wav	316.8555087	317.5505087	1
321.8672038	0	Control	./Sounds/Bagpipes_CTRL.wav	325.8401201	326.5931201	1
330.8585324	0	Control	./Sounds/Crow_CTRL.wav	333.675881	334.412881	1
338.6826498	0	Experimental	./Sounds/TELEPHON.wav	340.9909546	341.6399546	1
345.9970927	0	Control	./Sounds/Banjo_CTRL.wav	351.1042753	351.8442753	1
356.1338139	0	Experimental	./Sounds/Sawing.wav	359.4419944	359.9219944	1
364.4682499	0	Experimental	./Sounds/OWL.wav	366.7834831	367.4634831	1
371.7923861	0	Control	./Sounds/SAX_CTRL.wav	378.3245511	378.9995511	1
383.3353982	0	Experimental	./Sounds/parrot.wav	385.1405211	385.7445211	0
390.1257986	0	Experimental	./Sounds/TRUMPET.wav	393.203222	393.736222	1
398.2350091	0	Control	./Sounds/LION_CTRL.wav	401.1087378	401.8717378	1
406.126464	0	Experimental	./Sounds/gong.wav	408.5343833	409.1643833	0
