onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy
1.5110884	0	Control	./Sounds/Picnic_CTRL.wav	4.6943749	5.2213749	1
9.7016794	0	Experimental	./Sounds/Casino.wav	13.3736626	13.9236626	0
18.3925557	0	Experimental	./Sounds/Dishwasher.wav	22.8144479	23.3054479	1
27.8345475	0	Control	./Sounds/Kite_CTRL.wav	32.5314531	32.9734531	1
37.5342907	0	Experimental	./Sounds/Straw.wav	41.7563516	42.1503516	1
46.7591008	0	Control	./Sounds/Puddle_CTRL.wav	50.6152508	51.0222508	1
55.6339033	0	Experimental	./Sounds/Razor.wav	58.2316445	58.7426445	1
63.2420802	0	Control	./Sounds/Elbow_CTRL.wav	66.8297197	67.2597197	1
71.8168978	0	Control	./Sounds/Mustache_CTRL.wav	76.2409123	76.6589123	1
81.2277368	0	Experimental	./Sounds/Submarine.wav	85.1776758	85.5716758	1
90.1778182	0	Control	./Sounds/Pilot_CTRL.wav	93.023062	93.422062	1
98.0409643	0	Control	./Sounds/Menu_CTRL.wav	101.7323876	102.0923876	1
106.7418449	0	Experimental	./Sounds/Wrinkle.wav	110.200402	110.855402	1
115.2247427	0	Experimental	./Sounds/Puddle.wav	119.0896302	119.5846302	1
124.0798034	0	Control	./Sounds/Yolk_CTRL.wav	127.4901744	127.9281744	1
132.5094908	0	Experimental	./Sounds/Grass.wav	135.2338587	135.6468587	1
140.2510806	0	Experimental	./Sounds/Sharpen.wav	145.1719244	145.6889244	1
150.1834077	0	Control	./Sounds/Escalator_CTRL.wav	153.4606401	153.9616401	1
158.4615697	0	Experimental	./Sounds/Tattoo.wav	162.5196759	162.9116759	1
167.5340329	0	Experimental	./Sounds/Ax.wav	170.2931303	170.6571303	1
175.2839143	0	Control	./Sounds/Apron_CTRL.wav	178.8893872	179.3353872	1
183.9096728	0	Experimental	./Sounds/Thermometer.wav	186.6835443	187.1685443	1
191.6782697	0	Control	./Sounds/Petrol_CTRL.wav	194.3107949	195.1327949	1
199.3111135	0	Control	./Sounds/Microphone_CTRL.wav	203.9097992	204.2457992	1
208.9265179	0	Experimental	./Sounds/Scale.wav	212.0504353	212.5994353	0
217.0685677	0	Control	./Sounds/Sharpen_CTRL.wav	221.6921056	222.0281056	1
226.7008314	0	Control	./Sounds/Boil_CTRL.wav	231.0654053	231.5744053	1
236.0672246	0	Experimental	./Sounds/Yolk.wav	239.1754805	239.6344805	1
244.1922768	0	Control	./Sounds/Dishwasher_CTRL.wav	248.6141006	249.0171006	1
253.6261328	0	Control	./Sounds/Blizzard_CTRL.wav	256.5422426	256.9562426	1
261.560763	0	Experimental	./Sounds/Library.wav	264.7065897	265.1665897	1
269.7250697	0	Experimental	./Sounds/Goggles.wav	273.8507634	274.3117634	1
278.8582264	0	Control	./Sounds/Onion_CTRL.wav	282.2068357	282.8718357	1
287.2087899	0	Experimental	./Sounds/Crown.wav	290.54835	291.15835	1
295.5586213	0	Experimental	./Sounds/Blizzard.wav	298.5818179	299.9768179	0
303.6014829	0	Control	./Sounds/Razor_CTRL.wav	306.7927057	307.2347057	1
311.8102623	0	Control	./Sounds/Bridge_CTRL.wav	315.9784214	316.3024214	1
321.0077659	0	Experimental	./Sounds/Root.wav	325.1924963	325.8724963	1
330.2011678	0	Experimental	./Sounds/Kite.wav	335.2136068	335.6956068	1
340.2164443	0	Control	./Sounds/Tattoo_CTRL.wav	344.1898014	344.6588014	1
349.2081156	0	Control	./Sounds/Dragon_CTRL.wav	352.6297386	353.3377386	1
357.6424877	0	Experimental	./Sounds/Apron.wav	361.3347114	362.0167114	1
366.350552	0	Experimental	./Sounds/Atlas.wav	370.1074923	370.4914923	1
375.1171491	0	Control	./Sounds/Camel_CTRL.wav	379.5563652	380.0393652	1
384.561176	0	Experimental	./Sounds/Telescope.wav	387.9193027	388.3533027	1
392.9188421	0	Experimental	./Sounds/Picnic.wav	396.0061784	396.5631784	1
401.0177944	0	Control	./Sounds/Straw_CTRL.wav	404.4400671	404.9290671	1
409.4509075	0	Experimental	./Sounds/Cactus.wav	413.0223269	413.4753269	1
418.0421123	0	Experimental	./Sounds/Dragon.wav	421.6649034	422.0209034	0
426.6671752	0	Control	./Sounds/Grass_CTRL.wav	429.6080641	430.4070641	1
